case_id,scanner_name,raw_reference,field,warning
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,severity,severity missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,cvss_score,cvss_score missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,advisory_url,advisory_url missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,scanner_confidence,scanner_confidence missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,severity,severity missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,cvss_score,cvss_score missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,advisory_url,advisory_url missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,scanner_confidence,scanner_confidence missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,severity,severity missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,cvss_score,cvss_score missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,advisory_url,advisory_url missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,scanner_confidence,scanner_confidence missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,severity,severity missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,cvss_score,cvss_score missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,advisory_url,advisory_url missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,scanner_confidence,scanner_confidence missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,severity,severity missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,cvss_score,cvss_score missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,advisory_url,advisory_url missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,scanner_confidence,scanner_confidence missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,severity,severity missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,cvss_score,cvss_score missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,advisory_url,advisory_url missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,scanner_confidence,scanner_confidence missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,severity,severity missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,cvss_score,cvss_score missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,advisory_url,advisory_url missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,scanner_confidence,scanner_confidence missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,severity,severity missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,cvss_score,cvss_score missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,advisory_url,advisory_url missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,scanner_confidence,scanner_confidence missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,severity,severity missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,cvss_score,cvss_score missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,advisory_url,advisory_url missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,scanner_confidence,scanner_confidence missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,severity,severity missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,cvss_score,cvss_score missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,advisory_url,advisory_url missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,scanner_confidence,scanner_confidence missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,severity,severity missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,cvss_score,cvss_score missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,advisory_url,advisory_url missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,scanner_confidence,scanner_confidence missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,severity,severity missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,cvss_score,cvss_score missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,advisory_url,advisory_url missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,scanner_confidence,scanner_confidence missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,severity,severity missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,cvss_score,cvss_score missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,advisory_url,advisory_url missing in scanner output or local dependency context
case_030,pip_audit,artifacts\scanner_raw\pip_audit\case_030.json,scanner_confidence,scanner_confidence missing in scanner output or local dependency context
