baseline_name,rank,finding_id,case_id,package_name,vulnerability_id,baseline_score
direct_dependency_first,143,05792c8dfd3351fb7286,case_017,qs,1113719,27.0
direct_dependency_first,144,edade59c3034ed4a4b87,case_018,jinja2,PYSEC-2019-217,0.0
direct_dependency_first,145,dd3309273e4d0f97023a,case_020,jinja2,CVE-2024-34064,0.0
direct_dependency_first,146,c83ef258f05a9e7a63b8,case_024,jinja2,CVE-2024-34064,0.0
direct_dependency_first,147,c41a8eb09c1cb71d4bb0,case_022,jinja2,CVE-2024-34064,0.0
direct_dependency_first,148,bc3bf75fb5a7259c12c2,case_018,jinja2,CVE-2024-22195,0.0
direct_dependency_first,149,b42e3bb88b0c08f985d8,case_020,jinja2,CVE-2024-22195,0.0
direct_dependency_first,150,afa4a94ffa7bb36b27ee,case_022,jinja2,CVE-2024-22195,0.0
direct_dependency_first,151,a75e60098eaa8df22b68,case_022,jinja2,CVE-2025-27516,0.0
direct_dependency_first,152,a5579bea8ec8b999f3e2,case_020,jinja2,PYSEC-2021-66,0.0
direct_dependency_first,153,a1fbcd41bdde37bc9ffb,case_020,jinja2,PYSEC-2019-217,0.0
direct_dependency_first,154,974434df5bbf6c667d11,case_022,jinja2,PYSEC-2019-217,0.0
direct_dependency_first,155,82497308b920a31d4a46,case_024,jinja2,PYSEC-2021-66,0.0
direct_dependency_first,156,789160f56279bbd9a5a1,case_018,jinja2,CVE-2024-34064,0.0
direct_dependency_first,157,743ab0294b77f63f9b0e,case_022,jinja2,PYSEC-2021-66,0.0
direct_dependency_first,158,6c0a166cfb7e005a3697,case_022,jinja2,CVE-2024-56326,0.0
direct_dependency_first,159,6707c5935c6c650fe445,case_020,jinja2,CVE-2024-56326,0.0
direct_dependency_first,160,5604d1fe98adf4c99c5f,case_024,jinja2,PYSEC-2019-217,0.0
direct_dependency_first,161,3ded2f5cac813afee8a5,case_018,jinja2,CVE-2024-56326,0.0
direct_dependency_first,162,3cc3cbe2fae3d180867a,case_024,jinja2,CVE-2024-22195,0.0
direct_dependency_first,163,37aa266b2467b0353d2a,case_024,jinja2,CVE-2025-27516,0.0
direct_dependency_first,164,2c10f637f57b9c148b74,case_020,jinja2,CVE-2025-27516,0.0
direct_dependency_first,165,200fcc381fd02460d766,case_018,jinja2,CVE-2025-27516,0.0
direct_dependency_first,166,10f9db271974da78af5c,case_018,jinja2,PYSEC-2021-66,0.0
direct_dependency_first,167,0269a2cbaadbdccc984c,case_024,jinja2,CVE-2024-56326,0.0
runtime_dependency_first,1,fc5c775799e97a14d4d1,case_032,lodash,1115806,100.0
runtime_dependency_first,2,f3bb92180ed6db301b6d,case_034,lodash,1115806,100.0
runtime_dependency_first,3,ccbbf268b117000d38c6,case_003,lodash,1115806,100.0
runtime_dependency_first,4,c38867f55e89350f8d7e,case_038,lodash,1115806,100.0
runtime_dependency_first,5,bd629526a2f05d3d8e28,case_036,lodash,1115806,100.0
runtime_dependency_first,6,b1bcb72b55d2ab97efc6,case_015,minimist,1097677,100.0
runtime_dependency_first,7,9a73980d7096056ad7a1,case_007,lodash,1115806,100.0
runtime_dependency_first,8,7f6efbcbe5410d408401,case_009,minimist,1097677,100.0
runtime_dependency_first,9,584b446fe1529ff19370,case_013,minimist,1097677,100.0
runtime_dependency_first,10,52df5173d3fdb79adb4e,case_001,lodash,1115806,100.0
runtime_dependency_first,11,51cb74aee46ad378cdff,case_005,lodash,1115806,100.0
runtime_dependency_first,12,4421cb015d6251153ad2,case_011,minimist,1097677,100.0
runtime_dependency_first,13,ad5242ab391b264a8339,case_005,lodash,1106913,92.0
runtime_dependency_first,14,a41e0c6d46f7e5a80cce,case_003,lodash,1106913,92.0
runtime_dependency_first,15,6da7dcb28d93ec354a24,case_007,lodash,1106913,92.0
runtime_dependency_first,16,43467daa40bf4d25cb44,case_001,lodash,1106913,92.0
runtime_dependency_first,17,fbc2f01801d494f5ea09,case_038,lodash,1115810,85.0
runtime_dependency_first,18,f93bcb459ea8c89cb42f,case_005,lodash,1115810,85.0
runtime_dependency_first,19,f0b529e2e1409804c79a,case_036,lodash,1115810,85.0
runtime_dependency_first,20,f06b527047699a540d22,case_003,lodash,1115810,85.0
runtime_dependency_first,21,ea5036e04bae5a560aa8,case_007,lodash,1115810,85.0
runtime_dependency_first,22,b842688fa05bc7e36f4f,case_038,lodash,1112455,85.0
runtime_dependency_first,23,b4d1b370953674d1d327,case_032,lodash,1112455,85.0
runtime_dependency_first,24,ac649cc52d7d06e64c74,case_001,lodash,1112455,85.0
runtime_dependency_first,25,9ec61679d5761db5aae7,case_034,lodash,1112455,85.0
runtime_dependency_first,26,986bbcaa99630768b294,case_007,lodash,1112455,85.0
runtime_dependency_first,27,8a83307f1e4d71d4a3fa,case_036,lodash,1112455,85.0
runtime_dependency_first,28,78b5d786419948cf4d60,case_003,lodash,1112455,85.0
runtime_dependency_first,29,6ef11ce2ccfb42da5fb7,case_001,lodash,1115810,85.0
runtime_dependency_first,30,58891f6fc8688fa9c05c,case_034,lodash,1115810,85.0
runtime_dependency_first,31,3a7bd891282ad1494f9e,case_005,lodash,1112455,85.0
runtime_dependency_first,32,0726a31b529ceaa1adc7,case_032,lodash,1115810,85.0
runtime_dependency_first,33,e08705857748d60ba734,case_017,express,1111636,81.0
runtime_dependency_first,34,5e9c2bf5fb6791548430,case_019,express,1111636,81.0
runtime_dependency_first,35,3d9f44081bd207805296,case_021,express,1111636,81.0
runtime_dependency_first,36,2eca861b667e59cfeddb,case_023,express,1111636,81.0
runtime_dependency_first,37,dfae8ad704da95274191,case_027,minimist,1097677,78.0
runtime_dependency_first,38,2eb7b7a27761f8e9459a,case_025,minimist,1097677,78.0
runtime_dependency_first,39,11bed7af8b5892a7b122,case_031,minimist,1097677,78.0
runtime_dependency_first,40,0947d9e9159ac6687121,case_029,minimist,1097677,78.0
runtime_dependency_first,41,deaa31846cc0fd8ceb82,case_009,minimist,1096466,76.0
runtime_dependency_first,42,d9c7b061cadd3fac5c62,case_013,minimist,1096466,76.0
runtime_dependency_first,43,ca2f712989ff7d36fc34,case_011,minimist,1096466,76.0
runtime_dependency_first,44,a65401f422ae11934e1e,case_015,minimist,1096466,76.0
runtime_dependency_first,45,ec2acca33b475fced4aa,case_023,qs,1104118,75.0
runtime_dependency_first,46,a5fa799bab3849ec0bff,case_019,qs,1104118,75.0
runtime_dependency_first,47,6fcd0bdc3d7c7a31e762,case_017,qs,1104118,75.0
runtime_dependency_first,48,607b0e0584b8e5403e59,case_021,qs,1104118,75.0
runtime_dependency_first,49,9ae62f583410cb72b281,case_003,lodash,1108258,73.0
runtime_dependency_first,50,644732398f43e8ef9adf,case_005,lodash,1108258,73.0
runtime_dependency_first,51,45443f83d7ffae16b2d5,case_007,lodash,1108258,73.0
runtime_dependency_first,52,05d464298c48418eb870,case_001,lodash,1108258,73.0
runtime_dependency_first,53,fbe8c3351a4aa3daa501,case_021,express,1100530,70.0
runtime_dependency_first,54,fa9d71bbf2896549aa3a,case_019,express,1100530,70.0
runtime_dependency_first,55,b9d56e0335ac33a939cc,case_023,express,1100530,70.0
runtime_dependency_first,56,5b76eaab3610a8af058c,case_017,express,1100530,70.0
runtime_dependency_first,57,b527d06a9b9be302a230,case_045,nanoid,1109564,63.0
runtime_dependency_first,58,615d93b90b0e5c97a161,case_047,nanoid,1109564,63.0
runtime_dependency_first,59,1ba40b86720eaa5b840f,case_049,nanoid,1109564,63.0
runtime_dependency_first,60,69fd8f073f58a30ab20e,case_021,qs,1113719,37.0
runtime_dependency_first,61,2ff8544aa8483b8c5967,case_019,qs,1113719,37.0
runtime_dependency_first,62,20bb33a1f2ff288dd466,case_023,qs,1113719,37.0
runtime_dependency_first,63,05792c8dfd3351fb7286,case_017,qs,1113719,37.0
runtime_dependency_first,64,aa79a4b2072e9a6d461e,case_025,minimist,1096466,36.0
runtime_dependency_first,65,a00fb906491d4b670ee6,case_031,minimist,1096466,36.0
runtime_dependency_first,66,685559859052d3c6ea29,case_029,minimist,1096466,36.0
runtime_dependency_first,67,465933d7cae65beed4fd,case_027,minimist,1096466,36.0
runtime_dependency_first,68,ee6ddc365d25f5b412e0,case_010,requests,PYSEC-2018-28,30.0
runtime_dependency_first,69,ea78a180a9ae06551f9e,case_010,requests,CVE-2024-35195,30.0
runtime_dependency_first,70,e908a676abf6caee7fee,case_016,requests,PYSEC-2023-74,30.0
runtime_dependency_first,71,e372f93ebdada10b75a3,case_020,flask,PYSEC-2023-62,30.0
runtime_dependency_first,72,db90da56d22d2276688b,case_018,flask,PYSEC-2018-66,30.0
runtime_dependency_first,73,c9e3889ac45e265041cf,case_010,requests,CVE-2024-47081,30.0
runtime_dependency_first,74,c5e4266beecd374a9631,case_024,flask,CVE-2026-27205,30.0
runtime_dependency_first,75,c394b1b77c7587c9f2de,case_016,requests,PYSEC-2018-28,30.0
runtime_dependency_first,76,bc49a54214d1635ea1d0,case_012,requests,PYSEC-2018-28,30.0
runtime_dependency_first,77,bb1f1aaf25014f7f725b,case_006,pyyaml,PYSEC-2021-142,30.0
runtime_dependency_first,78,b8c9df1ce3e63f506a64,case_024,flask,PYSEC-2023-62,30.0
runtime_dependency_first,79,b8a5dbf099ef8c9453ad,case_024,flask,PYSEC-2018-66,30.0
runtime_dependency_first,80,b28313b1b573c35db0c7,case_022,flask,CVE-2026-27205,30.0
runtime_dependency_first,81,b177d747a14b673082d5,case_014,requests,CVE-2026-25645,30.0
runtime_dependency_first,82,acbe419f1f993b2a29c4,case_022,flask,PYSEC-2019-179,30.0
runtime_dependency_first,83,a986ce036eed10c86285,case_022,flask,PYSEC-2023-62,30.0
runtime_dependency_first,84,a37de33001c8d81cf663,case_014,requests,CVE-2024-35195,30.0
runtime_dependency_first,85,a2d49b613b907cc60c90,case_016,requests,CVE-2024-35195,30.0
runtime_dependency_first,86,a29c743de67329760efb,case_020,flask,PYSEC-2019-179,30.0
runtime_dependency_first,87,9cab54d3f556818f27eb,case_014,requests,CVE-2024-47081,30.0
runtime_dependency_first,88,94140debcfa4ad0a79ea,case_002,pyyaml,PYSEC-2021-142,30.0
runtime_dependency_first,89,923d94770a3d40ceaea0,case_012,requests,CVE-2026-25645,30.0
runtime_dependency_first,90,8f5ac911b6bf592dd32e,case_018,flask,PYSEC-2023-62,30.0
runtime_dependency_first,91,893142c3023bb0a20789,case_012,requests,CVE-2024-47081,30.0
runtime_dependency_first,92,7e66676936963cf5a71e,case_016,requests,CVE-2024-47081,30.0
runtime_dependency_first,93,7bebf237fbfc461c4f5d,case_018,flask,CVE-2026-27205,30.0
runtime_dependency_first,94,77005605feb35cd06ef5,case_022,flask,PYSEC-2018-66,30.0
runtime_dependency_first,95,6aac5c36f3b213a1bed9,case_016,requests,CVE-2026-25645,30.0
runtime_dependency_first,96,663c3174755221bad64a,case_020,flask,CVE-2026-27205,30.0
runtime_dependency_first,97,57dd608e3d1af78c40ac,case_018,flask,PYSEC-2019-179,30.0
runtime_dependency_first,98,48cb1a8aa7ff85d04b24,case_010,requests,PYSEC-2023-74,30.0
runtime_dependency_first,99,45638add9dc0f2ffb8d8,case_024,flask,PYSEC-2019-179,30.0
runtime_dependency_first,100,3c9c2a79670f826dde78,case_012,requests,CVE-2024-35195,30.0
runtime_dependency_first,101,38ae27ba53c10af219ba,case_020,flask,PYSEC-2018-66,30.0
runtime_dependency_first,102,37b34e6578a556692199,case_004,pyyaml,PYSEC-2021-142,30.0
runtime_dependency_first,103,292e3780817eb8d3a4cf,case_014,requests,PYSEC-2023-74,30.0
runtime_dependency_first,104,1f880d6c783127da34b0,case_008,pyyaml,PYSEC-2021-142,30.0
runtime_dependency_first,105,1f33321a533d386526a2,case_014,requests,PYSEC-2018-28,30.0
runtime_dependency_first,106,02f460ad7b9398cf21c0,case_010,requests,CVE-2026-25645,30.0
runtime_dependency_first,107,00038eb9bb0dfb81077c,case_012,requests,PYSEC-2023-74,30.0
runtime_dependency_first,108,edade59c3034ed4a4b87,case_018,jinja2,PYSEC-2019-217,10.0
runtime_dependency_first,109,dd3309273e4d0f97023a,case_020,jinja2,CVE-2024-34064,10.0
runtime_dependency_first,110,c83ef258f05a9e7a63b8,case_024,jinja2,CVE-2024-34064,10.0
runtime_dependency_first,111,c41a8eb09c1cb71d4bb0,case_022,jinja2,CVE-2024-34064,10.0
runtime_dependency_first,112,bc3bf75fb5a7259c12c2,case_018,jinja2,CVE-2024-22195,10.0
runtime_dependency_first,113,b42e3bb88b0c08f985d8,case_020,jinja2,CVE-2024-22195,10.0
runtime_dependency_first,114,afa4a94ffa7bb36b27ee,case_022,jinja2,CVE-2024-22195,10.0
runtime_dependency_first,115,a75e60098eaa8df22b68,case_022,jinja2,CVE-2025-27516,10.0
runtime_dependency_first,116,a5579bea8ec8b999f3e2,case_020,jinja2,PYSEC-2021-66,10.0
runtime_dependency_first,117,a1fbcd41bdde37bc9ffb,case_020,jinja2,PYSEC-2019-217,10.0
runtime_dependency_first,118,974434df5bbf6c667d11,case_022,jinja2,PYSEC-2019-217,10.0
runtime_dependency_first,119,82497308b920a31d4a46,case_024,jinja2,PYSEC-2021-66,10.0
runtime_dependency_first,120,789160f56279bbd9a5a1,case_018,jinja2,CVE-2024-34064,10.0
runtime_dependency_first,121,743ab0294b77f63f9b0e,case_022,jinja2,PYSEC-2021-66,10.0
runtime_dependency_first,122,6c0a166cfb7e005a3697,case_022,jinja2,CVE-2024-56326,10.0
runtime_dependency_first,123,6707c5935c6c650fe445,case_020,jinja2,CVE-2024-56326,10.0
runtime_dependency_first,124,5604d1fe98adf4c99c5f,case_024,jinja2,PYSEC-2019-217,10.0
runtime_dependency_first,125,3ded2f5cac813afee8a5,case_018,jinja2,CVE-2024-56326,10.0
runtime_dependency_first,126,3cc3cbe2fae3d180867a,case_024,jinja2,CVE-2024-22195,10.0
runtime_dependency_first,127,37aa266b2467b0353d2a,case_024,jinja2,CVE-2025-27516,10.0
runtime_dependency_first,128,2c10f637f57b9c148b74,case_020,jinja2,CVE-2025-27516,10.0
runtime_dependency_first,129,200fcc381fd02460d766,case_018,jinja2,CVE-2025-27516,10.0
runtime_dependency_first,130,10f9db271974da78af5c,case_018,jinja2,PYSEC-2021-66,10.0
runtime_dependency_first,131,0269a2cbaadbdccc984c,case_024,jinja2,CVE-2024-56326,10.0
runtime_dependency_first,132,ec3d9df3e9afb2fadb64,case_026,urllib3,PYSEC-2023-207,0.0
runtime_dependency_first,133,ec3049588b2ab2480b0b,case_028,urllib3,PYSEC-2019-132,0.0
runtime_dependency_first,134,e7d36891696764a732ce,case_028,urllib3,CVE-2024-37891,0.0
runtime_dependency_first,135,dfc17a2c69555b27a464,case_030,urllib3,PYSEC-2023-192,0.0
runtime_dependency_first,136,db2873a4b62c6d238db3,case_026,urllib3,PYSEC-2023-192,0.0
runtime_dependency_first,137,d7b746928d908d87e911,case_026,urllib3,PYSEC-2019-133,0.0
runtime_dependency_first,138,d7b1c42af4c005d582a6,case_028,urllib3,PYSEC-2019-133,0.0
runtime_dependency_first,139,cee7ccdabcae7ef891db,case_028,urllib3,CVE-2026-21441,0.0
runtime_dependency_first,140,bcbbfe93a60dd9647b8c,case_028,urllib3,PYSEC-2020-148,0.0
runtime_dependency_first,141,ab47f2b158c8529406e0,case_026,urllib3,CVE-2025-50181,0.0
runtime_dependency_first,142,a881d36d7b9d7dff32e6,case_030,urllib3,CVE-2025-50181,0.0
runtime_dependency_first,143,a4eecb1b68eab5ee397f,case_030,urllib3,PYSEC-2023-212,0.0
runtime_dependency_first,144,9be7813acf88c30a4e08,case_030,urllib3,CVE-2024-37891,0.0
runtime_dependency_first,145,8cead381b51f76c6c592,case_028,urllib3,PYSEC-2023-207,0.0
runtime_dependency_first,146,8951afaacf7dcf579ad8,case_026,urllib3,CVE-2025-66471,0.0
runtime_dependency_first,147,78d2332c4655b1027688,case_028,urllib3,CVE-2025-50181,0.0
runtime_dependency_first,148,7672464a1223167cadbc,case_028,urllib3,PYSEC-2021-108,0.0
runtime_dependency_first,149,758720e309d0f1112f3b,case_030,urllib3,PYSEC-2019-132,0.0
runtime_dependency_first,150,67021a446f605505242e,case_028,urllib3,PYSEC-2023-212,0.0
runtime_dependency_first,151,5a935501b457126849b5,case_028,urllib3,CVE-2025-66418,0.0
runtime_dependency_first,152,565235d0d7f6582f9e49,case_026,urllib3,CVE-2026-21441,0.0
runtime_dependency_first,153,4a85d74d80591e7ddb47,case_030,urllib3,CVE-2025-66471,0.0
runtime_dependency_first,154,491f5cc8cfe805d98fac,case_030,urllib3,PYSEC-2021-108,0.0
runtime_dependency_first,155,30543bc3ca8bbf8a2df4,case_030,urllib3,CVE-2025-66418,0.0
runtime_dependency_first,156,302d142ee0444dc5c863,case_030,urllib3,CVE-2026-21441,0.0
runtime_dependency_first,157,2cf893312a03cf232fd9,case_026,urllib3,PYSEC-2019-132,0.0
runtime_dependency_first,158,2b2f3a9f3ff9dd607652,case_028,urllib3,PYSEC-2023-192,0.0
runtime_dependency_first,159,24bdcb6165755c51732e,case_026,urllib3,PYSEC-2021-108,0.0
runtime_dependency_first,160,237b2ed9c2079ddad1f0,case_026,urllib3,CVE-2025-66418,0.0
runtime_dependency_first,161,20c5bf90d15b5b090b9d,case_026,urllib3,PYSEC-2020-148,0.0
runtime_dependency_first,162,0c5757245b28274e9199,case_030,urllib3,PYSEC-2023-207,0.0
runtime_dependency_first,163,0a871ecf13f19f752b8e,case_028,urllib3,CVE-2025-66471,0.0
runtime_dependency_first,164,09bdae03ad62550c0db4,case_026,urllib3,CVE-2024-37891,0.0
runtime_dependency_first,165,061d8d41f30888039b3b,case_030,urllib3,PYSEC-2020-148,0.0
runtime_dependency_first,166,04d086f15bea4caab34b,case_026,urllib3,PYSEC-2023-212,0.0
runtime_dependency_first,167,0407b1ce9c51b108ffb5,case_030,urllib3,PYSEC-2019-133,0.0
reachability_only,1,fc5c775799e97a14d4d1,case_032,lodash,1115806,100.0
reachability_only,2,fbe8c3351a4aa3daa501,case_021,express,1100530,100.0
reachability_only,3,fbc2f01801d494f5ea09,case_038,lodash,1115810,100.0
reachability_only,4,fa9d71bbf2896549aa3a,case_019,express,1100530,100.0
reachability_only,5,f93bcb459ea8c89cb42f,case_005,lodash,1115810,100.0
reachability_only,6,f3bb92180ed6db301b6d,case_034,lodash,1115806,100.0
reachability_only,7,f0b529e2e1409804c79a,case_036,lodash,1115810,100.0
reachability_only,8,f06b527047699a540d22,case_003,lodash,1115810,100.0
reachability_only,9,ea5036e04bae5a560aa8,case_007,lodash,1115810,100.0
reachability_only,10,e372f93ebdada10b75a3,case_020,flask,PYSEC-2023-62,100.0
reachability_only,11,e08705857748d60ba734,case_017,express,1111636,100.0
reachability_only,12,db90da56d22d2276688b,case_018,flask,PYSEC-2018-66,100.0
reachability_only,13,ccbbf268b117000d38c6,case_003,lodash,1115806,100.0
reachability_only,14,c5e4266beecd374a9631,case_024,flask,CVE-2026-27205,100.0
reachability_only,15,c38867f55e89350f8d7e,case_038,lodash,1115806,100.0
reachability_only,16,bd629526a2f05d3d8e28,case_036,lodash,1115806,100.0
reachability_only,17,bb1f1aaf25014f7f725b,case_006,pyyaml,PYSEC-2021-142,100.0
reachability_only,18,b9d56e0335ac33a939cc,case_023,express,1100530,100.0
reachability_only,19,b8c9df1ce3e63f506a64,case_024,flask,PYSEC-2023-62,100.0
reachability_only,20,b8a5dbf099ef8c9453ad,case_024,flask,PYSEC-2018-66,100.0
reachability_only,21,b842688fa05bc7e36f4f,case_038,lodash,1112455,100.0
reachability_only,22,b4d1b370953674d1d327,case_032,lodash,1112455,100.0
reachability_only,23,b28313b1b573c35db0c7,case_022,flask,CVE-2026-27205,100.0
reachability_only,24,ad5242ab391b264a8339,case_005,lodash,1106913,100.0
reachability_only,25,acbe419f1f993b2a29c4,case_022,flask,PYSEC-2019-179,100.0
reachability_only,26,ac649cc52d7d06e64c74,case_001,lodash,1112455,100.0
reachability_only,27,a986ce036eed10c86285,case_022,flask,PYSEC-2023-62,100.0
reachability_only,28,a41e0c6d46f7e5a80cce,case_003,lodash,1106913,100.0
reachability_only,29,a29c743de67329760efb,case_020,flask,PYSEC-2019-179,100.0
reachability_only,30,9ec61679d5761db5aae7,case_034,lodash,1112455,100.0
reachability_only,31,9ae62f583410cb72b281,case_003,lodash,1108258,100.0
reachability_only,32,9a73980d7096056ad7a1,case_007,lodash,1115806,100.0
reachability_only,33,986bbcaa99630768b294,case_007,lodash,1112455,100.0
reachability_only,34,94140debcfa4ad0a79ea,case_002,pyyaml,PYSEC-2021-142,100.0
reachability_only,35,8f5ac911b6bf592dd32e,case_018,flask,PYSEC-2023-62,100.0
reachability_only,36,8a83307f1e4d71d4a3fa,case_036,lodash,1112455,100.0
reachability_only,37,7bebf237fbfc461c4f5d,case_018,flask,CVE-2026-27205,100.0
reachability_only,38,78b5d786419948cf4d60,case_003,lodash,1112455,100.0
reachability_only,39,77005605feb35cd06ef5,case_022,flask,PYSEC-2018-66,100.0
reachability_only,40,6ef11ce2ccfb42da5fb7,case_001,lodash,1115810,100.0
reachability_only,41,6da7dcb28d93ec354a24,case_007,lodash,1106913,100.0
reachability_only,42,663c3174755221bad64a,case_020,flask,CVE-2026-27205,100.0
reachability_only,43,644732398f43e8ef9adf,case_005,lodash,1108258,100.0
reachability_only,44,5e9c2bf5fb6791548430,case_019,express,1111636,100.0
reachability_only,45,5b76eaab3610a8af058c,case_017,express,1100530,100.0
reachability_only,46,58891f6fc8688fa9c05c,case_034,lodash,1115810,100.0
reachability_only,47,57dd608e3d1af78c40ac,case_018,flask,PYSEC-2019-179,100.0
reachability_only,48,52df5173d3fdb79adb4e,case_001,lodash,1115806,100.0
reachability_only,49,51cb74aee46ad378cdff,case_005,lodash,1115806,100.0
reachability_only,50,45638add9dc0f2ffb8d8,case_024,flask,PYSEC-2019-179,100.0
reachability_only,51,45443f83d7ffae16b2d5,case_007,lodash,1108258,100.0
reachability_only,52,43467daa40bf4d25cb44,case_001,lodash,1106913,100.0
reachability_only,53,3d9f44081bd207805296,case_021,express,1111636,100.0
reachability_only,54,3a7bd891282ad1494f9e,case_005,lodash,1112455,100.0
reachability_only,55,38ae27ba53c10af219ba,case_020,flask,PYSEC-2018-66,100.0
reachability_only,56,37b34e6578a556692199,case_004,pyyaml,PYSEC-2021-142,100.0
reachability_only,57,2eca861b667e59cfeddb,case_023,express,1111636,100.0
reachability_only,58,1f880d6c783127da34b0,case_008,pyyaml,PYSEC-2021-142,100.0
reachability_only,59,0726a31b529ceaa1adc7,case_032,lodash,1115810,100.0
reachability_only,60,05d464298c48418eb870,case_001,lodash,1108258,100.0
reachability_only,61,ee6ddc365d25f5b412e0,case_010,requests,PYSEC-2018-28,15.0
reachability_only,62,edade59c3034ed4a4b87,case_018,jinja2,PYSEC-2019-217,15.0
reachability_only,63,ec3d9df3e9afb2fadb64,case_026,urllib3,PYSEC-2023-207,15.0
reachability_only,64,ec3049588b2ab2480b0b,case_028,urllib3,PYSEC-2019-132,15.0
reachability_only,65,ec2acca33b475fced4aa,case_023,qs,1104118,15.0
reachability_only,66,ea78a180a9ae06551f9e,case_010,requests,CVE-2024-35195,15.0
reachability_only,67,e908a676abf6caee7fee,case_016,requests,PYSEC-2023-74,15.0
reachability_only,68,e7d36891696764a732ce,case_028,urllib3,CVE-2024-37891,15.0
reachability_only,69,dfc17a2c69555b27a464,case_030,urllib3,PYSEC-2023-192,15.0
reachability_only,70,dfae8ad704da95274191,case_027,minimist,1097677,15.0
reachability_only,71,deaa31846cc0fd8ceb82,case_009,minimist,1096466,15.0
reachability_only,72,dd3309273e4d0f97023a,case_020,jinja2,CVE-2024-34064,15.0
reachability_only,73,db2873a4b62c6d238db3,case_026,urllib3,PYSEC-2023-192,15.0
reachability_only,74,d9c7b061cadd3fac5c62,case_013,minimist,1096466,15.0
reachability_only,75,d7b746928d908d87e911,case_026,urllib3,PYSEC-2019-133,15.0
reachability_only,76,d7b1c42af4c005d582a6,case_028,urllib3,PYSEC-2019-133,15.0
reachability_only,77,cee7ccdabcae7ef891db,case_028,urllib3,CVE-2026-21441,15.0
reachability_only,78,ca2f712989ff7d36fc34,case_011,minimist,1096466,15.0
reachability_only,79,c9e3889ac45e265041cf,case_010,requests,CVE-2024-47081,15.0
reachability_only,80,c83ef258f05a9e7a63b8,case_024,jinja2,CVE-2024-34064,15.0
reachability_only,81,c41a8eb09c1cb71d4bb0,case_022,jinja2,CVE-2024-34064,15.0
reachability_only,82,c394b1b77c7587c9f2de,case_016,requests,PYSEC-2018-28,15.0
reachability_only,83,bcbbfe93a60dd9647b8c,case_028,urllib3,PYSEC-2020-148,15.0
reachability_only,84,bc49a54214d1635ea1d0,case_012,requests,PYSEC-2018-28,15.0
reachability_only,85,bc3bf75fb5a7259c12c2,case_018,jinja2,CVE-2024-22195,15.0
reachability_only,86,b527d06a9b9be302a230,case_045,nanoid,1109564,15.0
reachability_only,87,b42e3bb88b0c08f985d8,case_020,jinja2,CVE-2024-22195,15.0
reachability_only,88,b1bcb72b55d2ab97efc6,case_015,minimist,1097677,15.0
reachability_only,89,b177d747a14b673082d5,case_014,requests,CVE-2026-25645,15.0
reachability_only,90,afa4a94ffa7bb36b27ee,case_022,jinja2,CVE-2024-22195,15.0
reachability_only,91,ab47f2b158c8529406e0,case_026,urllib3,CVE-2025-50181,15.0
reachability_only,92,aa79a4b2072e9a6d461e,case_025,minimist,1096466,15.0
reachability_only,93,a881d36d7b9d7dff32e6,case_030,urllib3,CVE-2025-50181,15.0
reachability_only,94,a75e60098eaa8df22b68,case_022,jinja2,CVE-2025-27516,15.0
reachability_only,95,a65401f422ae11934e1e,case_015,minimist,1096466,15.0
reachability_only,96,a5fa799bab3849ec0bff,case_019,qs,1104118,15.0
reachability_only,97,a5579bea8ec8b999f3e2,case_020,jinja2,PYSEC-2021-66,15.0
reachability_only,98,a4eecb1b68eab5ee397f,case_030,urllib3,PYSEC-2023-212,15.0
reachability_only,99,a37de33001c8d81cf663,case_014,requests,CVE-2024-35195,15.0
reachability_only,100,a2d49b613b907cc60c90,case_016,requests,CVE-2024-35195,15.0
reachability_only,101,a1fbcd41bdde37bc9ffb,case_020,jinja2,PYSEC-2019-217,15.0
reachability_only,102,a00fb906491d4b670ee6,case_031,minimist,1096466,15.0
reachability_only,103,9cab54d3f556818f27eb,case_014,requests,CVE-2024-47081,15.0
reachability_only,104,9be7813acf88c30a4e08,case_030,urllib3,CVE-2024-37891,15.0
reachability_only,105,974434df5bbf6c667d11,case_022,jinja2,PYSEC-2019-217,15.0
reachability_only,106,923d94770a3d40ceaea0,case_012,requests,CVE-2026-25645,15.0
reachability_only,107,8cead381b51f76c6c592,case_028,urllib3,PYSEC-2023-207,15.0
reachability_only,108,8951afaacf7dcf579ad8,case_026,urllib3,CVE-2025-66471,15.0
reachability_only,109,893142c3023bb0a20789,case_012,requests,CVE-2024-47081,15.0
reachability_only,110,82497308b920a31d4a46,case_024,jinja2,PYSEC-2021-66,15.0
reachability_only,111,7f6efbcbe5410d408401,case_009,minimist,1097677,15.0
reachability_only,112,7e66676936963cf5a71e,case_016,requests,CVE-2024-47081,15.0
reachability_only,113,78d2332c4655b1027688,case_028,urllib3,CVE-2025-50181,15.0
reachability_only,114,789160f56279bbd9a5a1,case_018,jinja2,CVE-2024-34064,15.0
reachability_only,115,7672464a1223167cadbc,case_028,urllib3,PYSEC-2021-108,15.0
reachability_only,116,758720e309d0f1112f3b,case_030,urllib3,PYSEC-2019-132,15.0
reachability_only,117,743ab0294b77f63f9b0e,case_022,jinja2,PYSEC-2021-66,15.0
reachability_only,118,6fcd0bdc3d7c7a31e762,case_017,qs,1104118,15.0
reachability_only,119,6c0a166cfb7e005a3697,case_022,jinja2,CVE-2024-56326,15.0
